experiment_id,p_hat_last,alpha_last,beta_last,n_used,y_used,ess_w
W1m__SIZE_WEIGHTED__RAW_N__sequential_update,0.9998623348017621,7263.0,1.0,7262.0,7262.0,363.84151120432716
