experiment_id,p_hat_last,alpha_last,beta_last,n_used,y_used,ess_w
W15m__SUBLINEAR__EFFECTIVE_N_STAR__sequential_update,0.9999520403554418,20849.863454326172,1.0,9263.977906207168,9263.977906207168,9263.977906207168
