experiment_id,p_hat_last,alpha_last,beta_last,n_used,y_used,ess_w
W30m__CAPPED__EFFECTIVE_N_STAR__sequential_update,0.9999830737982397,59079.0,1.0,10645.103498337756,10645.103498337756,10645.103498337756
