ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence
1704292202584983009,1704292202584763091,0,1,17077,T,A,0,4763250000000,2,0,15940,8564765
1704292202588239430,1704292202588029749,0,1,17077,T,A,0,4763250000000,4,0,15641,8564775
1704292202644766497,1704292202644571917,0,1,17077,T,A,0,4763250000000,1,0,15762,8564828
1704292202648497445,1704292202648290977,0,1,17077,T,A,0,4763250000000,4,0,15316,8564833
1704292202657810029,1704292202657624739,0,1,17077,T,A,0,4763250000000,1,0,15513,8564848
1704292202659447585,1704292202659263701,0,1,17077,T,A,0,4763250000000,1,0,15830,8564853
1704292202659773571,1704292202659615255,0,1,17077,T,A,0,4763250000000,1,0,18068,8564856
1704292202666873093,1704292202666677377,0,1,17077,T,B,0,4763500000000,1,0,15423,8564861
1704292202666892190,1704292202666678565,0,1,17077,T,A,0,4763250000000,2,0,14206,8564862
1704292202670922443,1704292202670698593,0,1,17077,T,A,0,4763250000000,4,0,15560,8564866
1704292202679989603,1704292202679791229,0,1,17077,T,A,0,4763250000000,1,0,17605,8564871
1704292202680493104,1704292202680133393,0,1,17077,T,A,0,4763250000000,30,0,16496,8564875
1704292202680649377,1704292202680133571,0,1,17077,T,A,0,4763250000000,1,0,20537,8564876
1704292202680777086,1704292202680444953,0,1,17077,T,A,0,4763250000000,1,0,16268,8564878
1704292202680863862,1704292202680504541,0,1,17077,T,A,0,4763250000000,3,0,17700,8564879
1704292202681031701,1704292202680692693,0,1,17077,T,A,0,4763250000000,5,0,15786,8564881
1704292202681151905,1704292202680827935,0,1,17077,T,A,0,4763250000000,1,0,17745,8564883
1704292202681428141,1704292202681172115,0,1,17077,T,A,0,4763250000000,1,0,15494,8564891
1704292202681903595,1704292202681730979,0,1,17077,T,A,0,4763250000000,1,0,15500,8564893
1704292202681943550,1704292202681731855,0,1,17077,T,A,0,4763250000000,1,0,14492,8564894
1704292202697382084,1704292202697050529,0,1,17077,T,B,0,4763250000000,16,0,16147,8564934
1704292202698888132,1704292202698700205,0,1,17077,T,A,0,4763250000000,2,0,15877,8564961
1704292202700094274,1704292202699921163,0,1,17077,T,A,0,4763250000000,1,0,15465,8564973
1704292202701529643,1704292202701290651,0,1,17077,T,A,0,4763250000000,7,0,16094,8564976
1704292202701792552,1704292202701546897,0,1,17077,T,B,0,4763250000000,1,0,15493,8564987
1704292202708947343,1704292202708741169,0,1,17077,T,B,0,4763250000000,1,0,15586,8565009
1704292202709181401,1704292202708955527,0,1,17077,T,B,0,4763250000000,4,0,15793,8565011
1704292202722385953,1704292202722186871,0,1,17077,T,A,0,4763250000000,1,0,15779,8565040
1704292202722554073,1704292202722375269,0,1,17077,T,A,0,4763250000000,2,0,15438,8565042
1704292202735535043,1704292202735321261,0,1,17077,T,A,0,4763250000000,1,0,17064,8565083
1704292202771305243,1704292202771110387,0,1,17077,T,A,0,4763250000000,1,0,15563,8565103
1704292202772465206,1704292202772286873,0,1,17077,T,A,0,4763250000000,1,0,15592,8565110
1704292202773224447,1704292202773032939,0,1,17077,T,A,0,4763250000000,1,0,15726,8565115
1704292202808794665,1704292202808586295,0,1,17077,T,A,0,4763250000000,1,0,15406,8565149
1704292202822375361,1704292202822151795,0,1,17077,T,A,0,4763250000000,4,0,16273,8565157
1704292202824024401,1704292202823818859,0,1,17077,T,A,0,4763250000000,4,0,15905,8565165
1704292202829049967,1704292202828854679,0,1,17077,T,A,0,4763250000000,1,0,15948,8565173
1704292202885626798,1704292202885422741,0,1,17077,T,B,0,4763500000000,2,0,15405,8565209
1704292202927877328,1704292202927681179,0,1,17077,T,B,0,4763500000000,2,0,16158,8565248
1704292202928190724,1704292202927998653,0,1,17077,T,B,0,4763500000000,1,0,15310,8565251
1704292202950315520,1704292202950125335,0,1,17077,T,A,0,4763250000000,1,0,15516,8565289
1704292202950469914,1704292202950284327,0,1,17077,T,A,0,4763250000000,1,0,15724,8565291
1704292202950505005,1704292202950287283,0,1,17077,T,A,0,4763250000000,1,0,13781,8565292
1704292202951097929,1704292202950911529,0,1,17077,T,A,0,4763250000000,2,0,15882,8565300
1704292202951124322,1704292202950911705,0,1,17077,T,A,0,4763250000000,1,0,13825,8565301
1704292202951263382,1704292202951082803,0,1,17077,T,A,0,4763250000000,2,0,16582,8565302
1704292202951328035,1704292202951110201,0,1,17077,T,A,0,4763250000000,1,0,14966,8565303
1704292202951328035,1704292202951110457,0,1,17077,T,A,0,4763250000000,1,0,14966,8565303
1704292202951496596,1704292202951336149,0,1,17077,T,A,0,4763250000000,1,0,15370,8565306
1704292202951706336,1704292202951535269,0,1,17077,T,A,0,4763250000000,1,0,16512,8565309
1704292202952079050,1704292202951741371,0,1,17077,T,A,0,4763250000000,15,0,16861,8565314
1704292202952232005,1704292202952056329,0,1,17077,T,A,0,4763250000000,1,0,15622,8565317
1704292202952460922,1704292202952115411,0,1,17077,T,B,0,4763250000000,1,0,16790,8565327
1704292202952510268,1704292202952161523,0,1,17077,T,B,0,4763250000000,1,0,15273,8565328
1704292202952669921,1704292202952290153,0,1,17077,T,B,0,4763250000000,1,0,16449,8565330
1704292202952669921,1704292202952331095,0,1,17077,T,B,0,4763250000000,1,0,16449,8565330
1704292202954214649,1704292202953965083,0,1,17077,T,B,0,4763250000000,4,0,15541,8565352
1704292202954512454,1704292202954177989,0,1,17077,T,B,0,4763250000000,12,0,15964,8565354
1704292202957133819,1704292202956754667,0,1,17077,T,A,0,4763250000000,27,0,16308,8565381
1704292202957645721,1704292202957184933,0,1,17077,T,A,0,4763000000000,1,0,15316,8565403
1704292202957671069,1704292202957184933,0,1,17077,T,A,0,4763000000000,1,0,18188,8565404
1704292202964805883,1704292202964567489,0,1,17077,T,B,0,4763250000000,1,0,15926,8565522
1704292203009519799,1704292203009267213,0,1,17077,T,A,0,4763000000000,1,0,19512,8565588
1704292203010442394,1704292203010240669,0,1,17077,T,B,0,4763250000000,2,0,17920,8565593
1704292203026815121,1704292203026582577,0,1,17077,T,A,0,4763000000000,1,0,15424,8565635
1704292203027000188,1704292203026807579,0,1,17077,T,A,0,4763000000000,2,0,15762,8565637
1704292203036116860,1704292203035931387,0,1,17077,T,A,0,4763000000000,1,0,15421,8565652
1704292203036393772,1704292203036128805,0,1,17077,T,A,0,4763000000000,5,0,15898,8565655
1704292203036467308,1704292203036135421,0,1,17077,T,A,0,4763000000000,1,0,16991,8565656
1704292203036467308,1704292203036206537,0,1,17077,T,A,0,4763000000000,35,0,16991,8565656
1704292203036624702,1704292203036344993,0,1,17077,T,A,0,4763000000000,35,0,15843,8565657
1704292203036668011,1704292203036411137,0,1,17077,T,A,0,4763000000000,7,0,15868,8565658
1704292203037423101,1704292203036831911,0,1,17077,T,B,0,4763000000000,1,0,15550,8565705
1704292203127735884,1704292203127438075,0,1,17077,T,A,0,4762750000000,4,0,15534,8565837
1704292203127745918,1704292203127438075,0,1,17077,T,A,0,4762750000000,1,0,13904,8565838
1704292203127745918,1704292203127438075,0,1,17077,T,A,0,4762750000000,1,0,13904,8565838
1704292203136553804,1704292203136354149,0,1,17077,T,A,0,4762750000000,1,0,15973,8565841
1704292203137051386,1704292203136812785,0,1,17077,T,A,0,4762750000000,4,0,15950,8565843
1704292203163681340,1704292203163461977,0,1,17077,T,A,0,4762750000000,1,0,15617,8565898
1704292203203655345,1704292203203437497,0,1,17077,T,A,0,4762750000000,1,0,15519,8565913
1704292203267648481,1704292203267359443,0,1,17077,T,A,0,4762750000000,4,0,15611,8565977
1704292203267869689,1704292203267627029,0,1,17077,T,A,0,4762750000000,5,0,15885,8565979
1704292203267902855,1704292203267661487,0,1,17077,T,A,0,4762750000000,1,0,15602,8565980
1704292203273480340,1704292203273323375,0,1,17077,T,A,0,4762750000000,1,0,15583,8566013
1704292203277412882,1704292203277226869,0,1,17077,T,B,0,4763000000000,1,0,15614,8566019
1704292203302541729,1704292203302147013,0,1,17077,T,A,0,4762750000000,41,0,16589,8566029
1704292203303211753,1704292203302736739,0,1,17077,T,B,0,4762750000000,1,0,15973,8566068
1704292203305482500,1704292203305118425,0,1,17077,T,B,0,4762750000000,28,0,15971,8566109
1704292203305785784,1704292203305502363,0,1,17077,T,A,0,4762750000000,1,0,15448,8566127
1704292203305887126,1704292203305534361,0,1,17077,T,A,0,4762750000000,1,0,18200,8566128
1704292203305887126,1704292203305552185,0,1,17077,T,A,0,4762750000000,2,0,18200,8566128
1704292203306059501,1704292203305807617,0,1,17077,T,A,0,4762750000000,3,0,15414,8566135
1704292203306140051,1704292203305807801,0,1,17077,T,A,0,4762750000000,2,0,15873,8566136
1704292203306140051,1704292203305807993,0,1,17077,T,A,0,4762750000000,1,0,15873,8566136
1704292203306246310,1704292203305835777,0,1,17077,T,B,0,4762750000000,6,0,19309,8566137
1704292203306246310,1704292203305905063,0,1,17077,T,A,0,4762750000000,1,0,19309,8566137
1704292203306313783,1704292203306015171,0,1,17077,T,A,0,4762750000000,2,0,14276,8566138
1704292203306387181,1704292203306025757,0,1,17077,T,B,0,4762750000000,1,0,15914,8566139
1704292203320513078,1704292203320282715,0,1,17077,T,A,0,4762750000000,10,0,15800,8566174
1704292203337693667,1704292203337497415,0,1,17077,T,B,0,4762750000000,1,0,15860,8566223
1704292203375588873,1704292203375224973,0,1,17077,T,A,0,4762500000000,5,0,15783,8566270
1704292203375601540,1704292203375224973,0,1,17077,T,A,0,4762500000000,1,0,14189,8566271
1704292203375601540,1704292203375224973,0,1,17077,T,A,0,4762500000000,1,0,14189,8566271
1704292203375601540,1704292203375224973,0,1,17077,T,A,0,4762500000000,3,0,14189,8566271
1704292203375601540,1704292203375224973,0,1,17077,T,A,0,4762500000000,1,0,14189,8566271
1704292203407651884,1704292203407441187,0,1,17077,T,B,0,4762750000000,1,0,15222,8566315
1704292203407831984,1704292203407636333,0,1,17077,T,B,0,4762750000000,2,0,15403,8566320
1704292203408027051,1704292203407636507,0,1,17077,T,B,0,4762750000000,58,0,16072,8566322
1704292203408251049,1704292203408030139,0,1,17077,T,B,0,4762750000000,1,0,15579,8566326
1704292203408435533,1704292203408070591,0,1,17077,T,A,0,4762750000000,1,0,16085,8566333
1704292203408672939,1704292203408167595,0,1,17077,T,A,0,4762750000000,2,0,16620,8566337
1704292203408799159,1704292203408167787,0,1,17077,T,A,0,4762750000000,4,0,20221,8566338
1704292203408799159,1704292203408167973,0,1,17077,T,A,0,4762750000000,2,0,20221,8566338
1704292203408995873,1704292203408439405,0,1,17077,T,A,0,4762750000000,1,0,19674,8566339
1704292203408995873,1704292203408439583,0,1,17077,T,A,0,4762750000000,5,0,19674,8566339
1704292203409265725,1704292203408633353,0,1,17077,T,A,0,4762750000000,2,0,17499,8566341
1704292203409433374,1704292203409033789,0,1,17077,T,A,0,4762750000000,1,0,19356,8566343
1704292203409433374,1704292203409040655,0,1,17077,T,A,0,4762750000000,1,0,19356,8566343
1704292203409756974,1704292203409576767,0,1,17077,T,B,0,4762750000000,1,0,15364,8566355
1704292203410215671,1704292203409964545,0,1,17077,T,B,0,4762750000000,13,0,15902,8566360
1704292203419559364,1704292203419347881,0,1,17077,T,B,0,4763000000000,1,0,15132,8566395
1704292203424766684,1704292203424558571,0,1,17077,T,A,0,4762750000000,1,0,15884,8566408
1704292203446423389,1704292203446231903,0,1,17077,T,A,0,4762750000000,1,0,15945,8566429
1704292203458978826,1704292203458776953,0,1,17077,T,A,0,4762750000000,2,0,16178,8566438
1704292203463824183,1704292203463635393,0,1,17077,T,B,0,4763000000000,1,0,15305,8566443
1704292203467292985,1704292203466700345,0,1,17077,T,A,0,4762750000000,4,0,403958,8566449
1704292203473297024,1704292203473112905,0,1,17077,T,A,0,4762750000000,1,0,16816,8566462
1704292203476258199,1704292203476083809,0,1,17077,T,B,0,4763000000000,2,0,15869,8566471
1704292203517788710,1704292203517574705,0,1,17077,T,B,0,4763000000000,1,0,15574,8566536
1704292203523537961,1704292203523324529,0,1,17077,T,A,0,4762750000000,4,0,15851,8566557
1704292203528639885,1704292203528435123,0,1,17077,T,A,0,4762750000000,3,0,17321,8566564
1704292203530375000,1704292203530161201,0,1,17077,T,A,0,4762750000000,4,0,17105,8566572
1704292203537052422,1704292203536857095,0,1,17077,T,A,0,4762750000000,1,0,15777,8566580
1704292203547370657,1704292203547187629,0,1,17077,T,A,0,4762750000000,1,0,15729,8566582
1704292203548312810,1704292203548132553,0,1,17077,T,A,0,4762750000000,2,0,15554,8566585
1704292203585389182,1704292203585192597,0,1,17077,T,B,0,4763000000000,2,0,15417,8566602
1704292203637284038,1704292203636880735,0,1,17077,T,A,0,4762750000000,23,0,17638,8566643
1704292203637572281,1704292203637188319,0,1,17077,T,A,0,4762750000000,23,0,17107,8566646
1704292203695257793,1704292203695055001,0,1,17077,T,B,0,4762750000000,1,0,15997,8566727
1704292203704000576,1704292203701354173,0,1,17077,T,B,0,4762750000000,7,0,15837,8566754
1704292203704145457,1704292203701354359,0,1,17077,T,B,0,4762750000000,1,0,19958,8566755
1704292203704145457,1704292203701354535,0,1,17077,T,B,0,4762750000000,3,0,19958,8566755
1704292203704145457,1704292203701354735,0,1,17077,T,B,0,4762750000000,1,0,19958,8566755
1704292203704145457,1704292203701388629,0,1,17077,T,B,0,4762750000000,2,0,19958,8566755
1704292203704191121,1704292203701388815,0,1,17077,T,B,0,4762750000000,2,0,16017,8566756
1704292203704191121,1704292203701389007,0,1,17077,T,B,0,4762750000000,2,0,16017,8566756
1704292203772888969,1704292203772588503,0,1,17077,T,A,0,4762750000000,8,0,16065,8566861
1704292203782297605,1704292203782030047,0,1,17077,T,A,0,4762750000000,1,0,16341,8566887
1704292203782805796,1704292203782093861,0,1,17077,T,A,0,4762750000000,1,0,17277,8566889
1704292203877861634,1704292203877647655,0,1,17077,T,A,0,4762750000000,1,0,16038,8566921
1704292203892420876,1704292203892221827,0,1,17077,T,A,0,4762750000000,1,0,15580,8566925
1704292203927235136,1704292203927021059,0,1,17077,T,A,0,4762750000000,2,0,16282,8566951
1704292203927547696,1704292203927376707,0,1,17077,T,A,0,4762750000000,1,0,16683,8566953
1704292203927697858,1704292203927525697,0,1,17077,T,A,0,4762750000000,1,0,15534,8566956
1704292203933419682,1704292203933223535,0,1,17077,T,A,0,4762750000000,4,0,15529,8566961
1704292203935400528,1704292203935201709,0,1,17077,T,A,0,4762750000000,4,0,14093,8566969
1704292203936578031,1704292203936396081,0,1,17077,T,A,0,4762750000000,1,0,15979,8566974
1704292203937050224,1704292203936866877,0,1,17077,T,A,0,4762750000000,4,0,15553,8566977
1704292203937216808,1704292203937054465,0,1,17077,T,A,0,4762750000000,1,0,16588,8566979
1704292203937282081,1704292203937054641,0,1,17077,T,A,0,4762750000000,6,0,14833,8566980
1704292203937696927,1704292203937380193,0,1,17077,T,B,0,4762750000000,1,0,15797,8567003
1704292203967483803,1704292203967252005,0,1,17077,T,B,0,4762750000000,5,0,15490,8567074
1704292203967674885,1704292203967467247,0,1,17077,T,B,0,4762750000000,1,0,15351,8567081
1704292203967798504,1704292203967551847,0,1,17077,T,B,0,4762750000000,2,0,15453,8567083
1704292203967854075,1704292203967605005,0,1,17077,T,B,0,4762750000000,3,0,14919,8567084
1704292203967987969,1704292203967817347,0,1,17077,T,A,0,4762750000000,1,0,15276,8567086
1704292203968088021,1704292203967873731,0,1,17077,T,A,0,4762750000000,1,0,16633,8567088
1704292203968220522,1704292203968043551,0,1,17077,T,B,0,4762750000000,1,0,16780,8567091
1704292203968256371,1704292203968043993,0,1,17077,T,B,0,4762750000000,1,0,15773,8567092
1704292203968392866,1704292203968222697,0,1,17077,T,B,0,4762750000000,1,0,16223,8567094
1704292203972562590,1704292203972378033,0,1,17077,T,A,0,4762500000000,1,0,15575,8567114
1704292203996116732,1704292203995930643,0,1,17077,T,A,0,4762500000000,4,0,15871,8567125
1704292204000454371,1704292204000252835,0,1,17077,T,B,0,4762750000000,2,0,15926,8567132
1704292204000817889,1704292204000584297,0,1,17077,T,B,0,4762750000000,8,0,15740,8567138
1704292204006054368,1704292204005861061,0,1,17077,T,A,0,4762750000000,1,0,15516,8567185
1704292204018043873,1704292204017849959,0,1,17077,T,A,0,4762750000000,1,0,15571,8567216
1704292204024276979,1704292204023977985,0,1,17077,T,A,0,4762750000000,9,0,15955,8567245
1704292204035846461,1704292204035543019,0,1,17077,T,A,0,4762750000000,8,0,15763,8567259
1704292204091300394,1704292204091094401,0,1,17077,T,A,0,4762750000000,1,0,15812,8567324
1704292204113831947,1704292204113594367,0,1,17077,T,A,0,4762750000000,4,0,15778,8567339
1704292204115506980,1704292204115283287,0,1,17077,T,A,0,4762750000000,4,0,15878,8567342
1704292204123694878,1704292204123512185,0,1,17077,T,A,0,4762750000000,1,0,15900,8567348
1704292204200881524,1704292204200675803,0,1,17077,T,A,0,4762750000000,1,0,16146,8567441
1704292204267607489,1704292204267359409,0,1,17077,T,A,0,4762750000000,3,0,16748,8567503
1704292204310730276,1704292204310518749,0,1,17077,T,B,0,4763000000000,2,0,15468,8567548
1704292204310918999,1704292204310518925,0,1,17077,T,B,0,4763000000000,59,0,16269,8567550
1704292204311043780,1704292204310545013,0,1,17077,T,B,0,4763000000000,70,0,18656,8567551
1704292204311127469,1704292204310733171,0,1,17077,T,B,0,4763000000000,20,0,15027,8567553
1704292204322911085,1704292204322682447,0,1,17077,T,B,0,4763250000000,1,0,15503,8567651
1704292204323591123,1704292204323405399,0,1,17077,T,A,0,4763000000000,2,0,15428,8567659
1704292204334288359,1704292204334079927,0,1,17077,T,A,0,4763000000000,2,0,17006,8567675
1704292204336805991,1704292204336519067,0,1,17077,T,A,0,4763000000000,15,0,16105,8567679
1704292204336920195,1704292204336734181,0,1,17077,T,A,0,4763000000000,2,0,15348,8567681
1704292204337162963,1704292204336734359,0,1,17077,T,A,0,4763000000000,58,0,16232,8567683
1704292204350583603,1704292204350385541,0,1,17077,T,B,0,4763000000000,1,0,15877,8567755
1704292204363306573,1704292204363127249,0,1,17077,T,B,0,4763000000000,1,0,15186,8567775
1704292204401036687,1704292204400803345,0,1,17077,T,B,0,4763000000000,3,0,15808,8567788
1704292204401253492,1704292204401053733,0,1,17077,T,B,0,4763000000000,3,0,15473,8567791
1704292204422467821,1704292204422294383,0,1,17077,T,A,0,4762750000000,1,0,16047,8567810
1704292204427352811,1704292204427170019,0,1,17077,T,A,0,4762750000000,1,0,16967,8567820
1704292204427507512,1704292204427347711,0,1,17077,T,A,0,4762750000000,1,0,15287,8567823
1704292204428334776,1704292204428168427,0,1,17077,T,A,0,4762750000000,1,0,15445,8567827
1704292204437462862,1704292204437281407,0,1,17077,T,A,0,4762750000000,4,0,15381,8567834
1704292204438232784,1704292204438070871,0,1,17077,T,A,0,4762750000000,4,0,15619,8567837
1704292204452043283,1704292204451854833,0,1,17077,T,A,0,4762750000000,1,0,15491,8567848
1704292204478712493,1704292204478551075,0,1,17077,T,A,0,4762750000000,1,0,15714,8567855
1704292204482295082,1704292204482136711,0,1,17077,T,A,0,4762750000000,1,0,15660,8567860
1704292204483334743,1704292204483182429,0,1,17077,T,A,0,4762750000000,1,0,15827,8567870
1704292204484937151,1704292204484656355,0,1,17077,T,A,0,4762750000000,14,0,16068,8567879
1704292204485028914,1704292204484656547,0,1,17077,T,A,0,4762750000000,4,0,16512,8567880
1704292204485028914,1704292204484656799,0,1,17077,T,A,0,4762750000000,2,0,16512,8567880
1704292204485112854,1704292204484685399,0,1,17077,T,A,0,4762750000000,7,0,17962,8567881
1704292204517734018,1704292204517358931,0,1,17077,T,A,0,4762500000000,20,0,16084,8567982
1704292204532641043,1704292204532427335,0,1,17077,T,A,0,4762500000000,1,0,15549,8568026
1704292204592368536,1704292204592152255,0,1,17077,T,A,0,4762500000000,1,0,15372,8568052
1704292204604867500,1704292204604568743,0,1,17077,T,A,0,4762500000000,24,0,16278,8568068
1704292204605244305,1704292204604848355,0,1,17077,T,A,0,4762500000000,22,0,16189,8568071
1704292204605419613,1704292204605180195,0,1,17077,T,A,0,4762500000000,2,0,15746,8568076
1704292204605468452,1704292204605181897,0,1,17077,T,A,0,4762500000000,1,0,14954,8568077
1704292204605560578,1704292204605257421,0,1,17077,T,A,0,4762500000000,1,0,16987,8568078
1704292204605811348,1704292204605443371,0,1,17077,T,A,0,4762500000000,1,0,15856,8568090
1704292204605997664,1704292204605759961,0,1,17077,T,B,0,4762500000000,1,0,15722,8568096
1704292204606369067,1704292204606078637,0,1,17077,T,B,0,4762500000000,11,0,15536,8568114
1704292204606563831,1704292204606318255,0,1,17077,T,B,0,4762500000000,4,0,16294,8568119
1704292204606725214,1704292204606545587,0,1,17077,T,A,0,4762500000000,1,0,15414,8568122
1704292204606806378,1704292204606567001,0,1,17077,T,B,0,4762500000000,1,0,15396,8568123
1704292204606874047,1704292204606643601,0,1,17077,T,A,0,4762500000000,1,0,16292,8568124
1704292204606912989,1704292204606655385,0,1,17077,T,A,0,4762500000000,2,0,13931,8568125
1704292204607052074,1704292204606884103,0,1,17077,T,B,0,4762500000000,1,0,13419,8568130
1704292204607597175,1704292204607387653,0,1,17077,T,B,0,4762500000000,5,0,15307,8568146
1704292204607949635,1704292204607720243,0,1,17077,T,B,0,4762500000000,4,0,15401,8568151
1704292204613185528,1704292204612994425,0,1,17077,T,A,0,4762500000000,1,0,15751,8568182
1704292204614928605,1704292204614705451,0,1,17077,T,A,0,4762500000000,4,0,15529,8568184
1704292204617124008,1704292204616926007,0,1,17077,T,A,0,4762500000000,4,0,15607,8568197
1704292204619701081,1704292204619444645,0,1,17077,T,A,0,4762500000000,11,0,15685,8568202
1704292204628020184,1704292204627822521,0,1,17077,T,A,0,4762500000000,1,0,15613,8568234
1704292204658296607,1704292204658047653,0,1,17077,T,A,0,4762500000000,7,0,15763,8568289
1704292204672292175,1704292204672050253,0,1,17077,T,B,0,4762500000000,5,0,15625,8568334
1704292204672510976,1704292204672302779,0,1,17077,T,A,0,4762500000000,2,0,15648,8568345
1704292204672618774,1704292204672349839,0,1,17077,T,A,0,4762500000000,3,0,15999,8568347
1704292204672673510,1704292204672358217,0,1,17077,T,A,0,4762500000000,2,0,14966,8568348
1704292204672873190,1704292204672625737,0,1,17077,T,A,0,4762500000000,6,0,15599,8568351
1704292204677222118,1704292204677011999,0,1,17077,T,B,0,4762500000000,1,0,15644,8568371
1704292204684170799,1704292204683986559,0,1,17077,T,A,0,4762500000000,1,0,15911,8568384
1704292204697116614,1704292204696910367,0,1,17077,T,A,0,4762500000000,3,0,15537,8568408
1704292204713614356,1704292204713439287,0,1,17077,T,A,0,4762500000000,1,0,15393,8568430
1704292204728008155,1704292204727813349,0,1,17077,T,B,0,4762500000000,1,0,15368,8568478
1704292204761605942,1704292204761401701,0,1,17077,T,B,0,4762500000000,1,0,15864,8568509
1704292204831250902,1704292204830830769,0,1,17077,T,A,0,4762250000000,4,0,15794,8568599
1704292204831260604,1704292204830830769,0,1,17077,T,A,0,4762250000000,5,0,13630,8568600
1704292204831260604,1704292204830830769,0,1,17077,T,A,0,4762250000000,7,0,13630,8568600
1704292204831268489,1704292204830830769,0,1,17077,T,A,0,4762250000000,3,0,13870,8568601
1704292204831268489,1704292204830830769,0,1,17077,T,A,0,4762250000000,8,0,13870,8568601
1704292204831268489,1704292204830830769,0,1,17077,T,A,0,4762250000000,1,0,13870,8568601
1704292204831276117,1704292204830830769,0,1,17077,T,A,0,4762250000000,1,0,13882,8568602
1704292204831276117,1704292204830830769,0,1,17077,T,A,0,4762250000000,2,0,13882,8568602
1704292204831283541,1704292204830830769,0,1,17077,T,A,0,4762250000000,1,0,14105,8568603
1704292204831283541,1704292204830830769,0,1,17077,T,A,0,4762250000000,1,0,14105,8568603
1704292204837527660,1704292204837312925,0,1,17077,T,A,0,4762250000000,4,0,15472,8568642
1704292204839100164,1704292204838909629,0,1,17077,T,B,0,4762500000000,1,0,15719,8568650
1704292204839574609,1704292204839393525,0,1,17077,T,A,0,4762250000000,1,0,15467,8568655
1704292204879104705,1704292204878908075,0,1,17077,T,A,0,4762250000000,1,0,15424,8568674
1704292204896243830,1704292204896010149,0,1,17077,T,A,0,4762250000000,3,0,15492,8568682
1704292204901076982,1704292204900874003,0,1,17077,T,A,0,4762250000000,2,0,15971,8568691
1704292204969530926,1704292204969340943,0,1,17077,T,A,0,4762250000000,2,0,15657,8568731
1704292205006476450,1704292205006286911,0,1,17077,T,A,0,4762250000000,4,0,15733,8568769
1704292205009822268,1704292205009632179,0,1,17077,T,B,0,4762500000000,1,0,15502,8568776
1704292205021340348,1704292205021153815,0,1,17077,T,B,0,4762500000000,3,0,15756,8568790
1704292205096082312,1704292205095864113,0,1,17077,T,B,0,4762500000000,3,0,15623,8568830
1704292205101680291,1704292205101500051,0,1,17077,T,A,0,4762250000000,1,0,15771,8568837
1704292205105906640,1704292205105721145,0,1,17077,T,A,0,4762250000000,1,0,15554,8568847
1704292205117949467,1704292205117737639,0,1,17077,T,A,0,4762250000000,3,0,15603,8568854
1704292205125336398,1704292205125108537,0,1,17077,T,B,0,4762500000000,12,0,15523,8568862
1704292205140874363,1704292205140695489,0,1,17077,T,B,0,4762500000000,1,0,15251,8568875
1704292205143058656,1704292205142883357,0,1,17077,T,B,0,4762500000000,1,0,16326,8568878
1704292205166980621,1704292205166812971,0,1,17077,T,A,0,4762250000000,2,0,15668,8568886
1704292205192964791,1704292205192769827,0,1,17077,T,B,0,4762500000000,1,0,15708,8568896
1704292205196025756,1704292205195847133,0,1,17077,T,B,0,4762500000000,1,0,15367,8568898
1704292205234012666,1704292205233820603,0,1,17077,T,A,0,4762250000000,4,0,15602,8568910
1704292205250129808,1704292205249951485,0,1,17077,T,A,0,4762250000000,2,0,15549,8568916
1704292205311255609,1704292205310833357,0,1,17077,T,B,0,4762500000000,60,0,17671,8568931
1704292205311505811,1704292205310837009,0,1,17077,T,B,0,4762500000000,4,0,15812,8568935
1704292205312038264,1704292205311310263,0,1,17077,T,A,0,4762500000000,6,0,15904,8568953
1704292205312076003,1704292205311310443,0,1,17077,T,A,0,4762500000000,2,0,14842,8568954
1704292205312141281,1704292205311368343,0,1,17077,T,A,0,4762500000000,1,0,16451,8568956
1704292205320761903,1704292205320550993,0,1,17077,T,B,0,4762750000000,1,0,15213,8568978
1704292205359209309,1704292205359013399,0,1,17077,T,A,0,4762500000000,5,0,17083,8569037
1704292205374338020,1704292205374143039,0,1,17077,T,A,0,4762500000000,1,0,15962,8569059
1704292205386429055,1704292205386237385,0,1,17077,T,A,0,4762500000000,1,0,15968,8569070
1704292205411829645,1704292205411634185,0,1,17077,T,A,0,4762500000000,1,0,16548,8569083
1704292205412064144,1704292205411886405,0,1,17077,T,A,0,4762500000000,1,0,15564,8569086
1704292205424884307,1704292205424445811,0,1,17077,T,A,0,4762500000000,58,0,16970,8569100
1704292205443066036,1704292205442854515,0,1,17077,T,A,0,4762250000000,2,0,15860,8569199
1704292205449509711,1704292205449325209,0,1,17077,T,A,0,4762250000000,2,0,15625,8569206
1704292205523198553,1704292205522972029,0,1,17077,T,B,0,4762500000000,4,0,15629,8569271
1704292205523592990,1704292205523204845,0,1,17077,T,B,0,4762500000000,24,0,16038,8569278
1704292205523716911,1704292205523205023,0,1,17077,T,B,0,4762500000000,2,0,19969,8569279
1704292205523716911,1704292205523205199,0,1,17077,T,B,0,4762500000000,1,0,19969,8569279
1704292205523822298,1704292205523220601,0,1,17077,T,B,0,4762500000000,4,0,17731,8569280
1704292205523822298,1704292205523220787,0,1,17077,T,B,0,4762500000000,4,0,17731,8569280
1704292205523853724,1704292205523220979,0,1,17077,T,B,0,4762500000000,1,0,13822,8569281
1704292205523902480,1704292205523427901,0,1,17077,T,B,0,4762500000000,1,0,15145,8569282
1704292205524281677,1704292205523929497,0,1,17077,T,A,0,4762500000000,1,0,15537,8569300
