experiment_id,p_hat_last,alpha_last,beta_last,n_used,y_used,ess_w
W60m__SUBLINEAR__EFFECTIVE_N_STAR__sequential_update,0.9999864424336375,73758.5504432866,1.0,32077.45657238029,32077.45657238029,32077.45657238029
